Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes,is_southern
State,Vermont,50.0,All,All,All,Heart Failure,0.0938,24323.485,29886.8554,0.2277,1880.2079,non-southern
State,Vermont,50.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0063,15765.7922,19350.599,0.2481,1764.0751,non-southern
State,Vermont,50.0,All,All,All,Hyperlipidemia,0.3064,12963.0078,15576.0344,0.169,1070.8506,non-southern
State,Vermont,50.0,All,All,All,Hypertension,0.444,12121.3272,14491.1638,0.1711,1031.0779,non-southern
State,Vermont,50.0,All,All,All,Ischemic Heart Disease,0.2112,16553.8532,20110.2303,0.1993,1363.2312,non-southern
State,Vermont,50.0,All,All,All,Osteoporosis,0.0442,16984.6019,20262.4613,0.1728,1228.7234,non-southern
State,Vermont,50.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0214,15459.4254,18145.4295,0.1975,1839.2296,non-southern
State,Vermont,50.0,All,All,All,Stroke,0.0242,26196.0681,31234.7764,0.1855,1979.5423,non-southern
State,Virginia,51.0,All,All,All,Alcohol Abuse,0.0186,23472.3734,24391.22,0.2506,2227.112,southern
State,Virginia,51.0,All,All,All,Alzheimer's Disease/Dementia,0.1039,23154.5292,23595.9754,0.2158,1621.6892,southern
State,Virginia,51.0,All,All,All,Arthritis,0.326,14805.5606,15037.2409,0.1755,1034.3463,southern
State,Virginia,51.0,All,All,All,Asthma,0.0514,19384.2383,19825.1975,0.2109,1713.6834,southern
State,Virginia,51.0,All,All,All,Atrial Fibrillation,0.084,23228.9212,24053.6737,0.2236,1537.462,southern
State,Virginia,51.0,All,All,All,Autism Spectrum Disorders,0.0021,7394.4709,7550.8955,0.2004,1160.9511,southern
State,Virginia,51.0,All,All,All,COPD,0.1056,23540.3034,24126.0578,0.2324,1809.262,southern
State,Virginia,51.0,All,All,All,Cancer,0.087,19063.3512,19370.0004,0.1921,1050.257,southern
State,Virginia,51.0,All,All,All,Chronic Kidney Disease,0.2393,20760.2626,21274.7063,0.221,1409.2573,southern
State,Virginia,51.0,All,All,All,Depression,0.1731,18952.8974,19304.4943,0.2162,1505.8349,southern
State,Virginia,51.0,All,All,All,Diabetes,0.2744,14622.3339,14881.6836,0.21,1043.6821,southern
State,Virginia,51.0,All,All,All,Drug/Substance Abuse,0.0254,23437.6819,24249.6993,0.2836,2695.6931,southern
State,Virginia,51.0,All,All,All,HIV/AIDS,0.0027,18767.4594,19482.5173,0.2625,1798.5154,southern
State,Virginia,51.0,All,All,All,Heart Failure,0.128,27584.2878,28426.4565,0.24,1850.8357,southern
State,Virginia,51.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0067,28410.8703,29700.5175,0.312,2225.7516,southern
State,Virginia,51.0,All,All,All,Hyperlipidemia,0.5076,12597.3149,12863.5548,0.1827,888.6587,southern
State,Virginia,51.0,All,All,All,Hypertension,0.593,13085.1915,13328.3137,0.182,953.0176,southern
State,Virginia,51.0,All,All,All,Ischemic Heart Disease,0.2406,18816.9961,19318.3326,0.2119,1310.5914,southern
State,Virginia,51.0,All,All,All,Osteoporosis,0.06,16654.0035,16916.2543,0.1764,1064.3754,southern
State,Virginia,51.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0249,18177.1122,18460.0219,0.2357,2063.9187,southern
State,Virginia,51.0,All,All,All,Stroke,0.0379,29206.9728,30054.499,0.2132,2085.7524,southern
State,Washington,53.0,All,All,All,Alcohol Abuse,0.0213,19918.9405,22922.7727,0.2273,2092.0462,non-southern
State,Washington,53.0,All,All,All,Alzheimer's Disease/Dementia,0.0892,18810.7568,21448.7609,0.1862,1479.1875,non-southern
State,Washington,53.0,All,All,All,Arthritis,0.2725,13420.672,14848.4753,0.1537,939.0315,non-southern
State,Washington,53.0,All,All,All,Asthma,0.0424,18958.7009,21245.7652,0.1936,1712.0151,non-southern
State,Washington,53.0,All,All,All,Atrial Fibrillation,0.0818,20359.6355,23293.3711,0.1988,1449.4979,non-southern
State,Washington,53.0,All,All,All,Autism Spectrum Disorders,0.0021,7969.4921,9011.578,0.1711,1335.5146,non-southern
State,Washington,53.0,All,All,All,COPD,0.0849,21879.2062,24849.33,0.2091,1737.2398,non-southern
State,Washington,53.0,All,All,All,Cancer,0.0736,18919.3797,20815.0078,0.1752,1020.4579,non-southern
State,Washington,53.0,All,All,All,Chronic Kidney Disease,0.2075,18993.3565,21430.9516,0.2048,1344.2393,non-southern
State,Washington,53.0,All,All,All,Depression,0.1657,16460.6824,18411.1353,0.1963,1361.3547,non-southern
State,Washington,53.0,All,All,All,Diabetes,0.2177,13415.606,14963.9813,0.1967,983.9392,non-southern
State,Washington,53.0,All,All,All,Drug/Substance Abuse,0.0366,23695.3393,26925.9257,0.2555,2549.3561,non-southern
State,Washington,53.0,All,All,All,HIV/AIDS,0.0021,13262.9765,15097.7702,0.2335,1220.1671,non-southern
State,Washington,53.0,All,All,All,Heart Failure,0.1184,23875.1176,27272.3813,0.2185,1679.4084,non-southern
State,Washington,53.0,All,All,All,Hepatitis (Chronic Viral B & C),0.009,18592.8675,21286.7559,0.2701,1774.8401,non-southern
State,Washington,53.0,All,All,All,Hyperlipidemia,0.3496,13045.3749,14609.8753,0.1696,919.2788,non-southern
State,Washington,53.0,All,All,All,Hypertension,0.4544,13354.9158,14933.7424,0.1669,999.7339,non-southern
State,Washington,53.0,All,All,All,Ischemic Heart Disease,0.1988,17241.6026,19515.7373,0.1945,1249.1417,non-southern
State,Washington,53.0,All,All,All,Osteoporosis,0.0528,16492.2846,18421.1693,0.1732,1089.3709,non-southern
State,Washington,53.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.021,15669.8191,18017.621,0.2228,2180.6557,non-southern
State,Washington,53.0,All,All,All,Stroke,0.0286,26746.7203,30632.3502,0.1851,1960.3987,non-southern
State,West Virginia,54.0,All,All,All,Alcohol Abuse,0.0205,22470.9194,22808.9896,0.2661,2385.9339,southern
State,West Virginia,54.0,All,All,All,Alzheimer's Disease/Dementia,0.1014,25190.5941,24656.6526,0.2406,1811.3772,southern
State,West Virginia,54.0,All,All,All,Arthritis,0.3692,15586.2944,15281.1294,0.2045,1241.4667,southern
State,West Virginia,54.0,All,All,All,Asthma,0.0502,19303.3239,19136.328,0.2239,1880.9644,southern
State,West Virginia,54.0,All,All,All,Atrial Fibrillation,0.0828,25800.5238,25847.4301,0.2518,1806.7671,southern
State,West Virginia,54.0,All,All,All,Autism Spectrum Disorders,0.0025,7213.3821,7173.2261,0.1835,1586.5522,southern
State,West Virginia,54.0,All,All,All,COPD,0.1755,23266.6787,23155.3347,0.2463,1914.5151,southern
State,West Virginia,54.0,All,All,All,Cancer,0.071,21772.9262,21409.7031,0.2251,1312.5477,southern
State,West Virginia,54.0,All,All,All,Chronic Kidney Disease,0.264,21449.6026,21318.931,0.2431,1587.0348,southern
State,West Virginia,54.0,All,All,All,Depression,0.2316,18602.3814,18288.6528,0.2347,1620.1036,southern
State,West Virginia,54.0,All,All,All,Diabetes,0.3058,15566.3174,15349.8626,0.2322,1218.966,southern
State,West Virginia,54.0,All,All,All,Drug/Substance Abuse,0.0432,20636.0534,20915.0261,0.278,2465.0113,southern
State,West Virginia,54.0,All,All,All,HIV/AIDS,0.0015,16649.7742,17188.8212,0.2125,1702.8986,southern
State,West Virginia,54.0,All,All,All,Heart Failure,0.1511,28411.8455,28335.5892,0.2619,2066.1835,southern
State,West Virginia,54.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0074,27543.6036,28681.0666,0.3258,2759.9216,southern
State,West Virginia,54.0,All,All,All,Hyperlipidemia,0.5132,13679.0547,13491.3116,0.2078,1077.979,southern
State,West Virginia,54.0,All,All,All,Hypertension,0.621,13747.0151,13527.3659,0.2041,1099.7719,southern
State,West Virginia,54.0,All,All,All,Ischemic Heart Disease,0.3179,18904.1729,18697.4691,0.2289,1477.3717,southern
State,West Virginia,54.0,All,All,All,Osteoporosis,0.0543,18430.89,18134.5996,0.2074,1335.2178,southern
State,West Virginia,54.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0278,22822.5731,22321.55,0.2848,2443.0001,southern
State,West Virginia,54.0,All,All,All,Stroke,0.0357,31160.685,31017.5812,0.2424,2353.4002,southern
State,Wisconsin,55.0,All,All,All,Alcohol Abuse,0.0239,20495.2891,21912.0774,0.2377,2125.9102,non-southern
State,Wisconsin,55.0,All,All,All,Alzheimer's Disease/Dementia,0.0901,20672.7229,21792.4053,0.1987,1519.9467,non-southern
State,Wisconsin,55.0,All,All,All,Arthritis,0.2942,14728.0459,15236.3093,0.1688,1057.0911,non-southern
State,Wisconsin,55.0,All,All,All,Asthma,0.0482,19753.5799,20695.237,0.2033,1892.2211,non-southern
State,Wisconsin,55.0,All,All,All,Atrial Fibrillation,0.0817,21927.6352,23319.2671,0.2117,1472.4492,non-southern
State,Wisconsin,55.0,All,All,All,Autism Spectrum Disorders,0.004,6284.3928,6610.0158,0.1903,1042.6855,non-southern
State,Wisconsin,55.0,All,All,All,COPD,0.0923,23079.0014,24441.2916,0.2187,1801.0896,non-southern
State,Wisconsin,55.0,All,All,All,Cancer,0.0779,18765.4266,19378.0739,0.1872,1025.476,non-southern
State,Wisconsin,55.0,All,All,All,Chronic Kidney Disease,0.2312,19680.6374,20731.0695,0.2111,1336.063,non-southern
State,Wisconsin,55.0,All,All,All,Depression,0.1833,17008.0295,17762.2712,0.2042,1463.1686,non-southern
State,Wisconsin,55.0,All,All,All,Diabetes,0.2284,14246.4881,14885.0503,0.202,1029.1171,non-southern
State,Wisconsin,55.0,All,All,All,Drug/Substance Abuse,0.0267,22033.4687,23333.2227,0.266,2637.7526,non-southern
State,Wisconsin,55.0,All,All,All,HIV/AIDS,0.0014,17452.7187,18728.8802,0.2885,1563.8665,non-southern
State,Wisconsin,55.0,All,All,All,Heart Failure,0.1269,25012.574,26605.001,0.2244,1685.242,non-southern
State,Wisconsin,55.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0044,23348.3011,25052.0552,0.2987,2062.7584,non-southern
State,Wisconsin,55.0,All,All,All,Hyperlipidemia,0.4178,13149.1862,13743.5704,0.1739,940.1264,non-southern
State,Wisconsin,55.0,All,All,All,Hypertension,0.4985,13479.8339,14087.9845,0.1754,985.4504,non-southern
State,Wisconsin,55.0,All,All,All,Ischemic Heart Disease,0.2298,17622.7854,18584.6266,0.2001,1233.1795,non-southern
State,Wisconsin,55.0,All,All,All,Osteoporosis,0.0559,18710.9717,19669.3415,0.1843,1288.3439,non-southern
State,Wisconsin,55.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0262,14270.426,15054.5376,0.2229,1884.7434,non-southern
State,Wisconsin,55.0,All,All,All,Stroke,0.0265,29223.2115,30972.5182,0.2027,2017.7167,non-southern
State,Wyoming,56.0,All,All,All,Alcohol Abuse,0.0177,20685.4656,24518.6332,0.1973,2215.1231,non-southern
State,Wyoming,56.0,All,All,All,Alzheimer's Disease/Dementia,0.077,18790.7284,21637.2145,0.1736,1445.8693,non-southern
State,Wyoming,56.0,All,All,All,Arthritis,0.2645,14502.7141,16308.9256,0.1394,951.6694,non-southern
State,Wyoming,56.0,All,All,All,Asthma,0.0308,19559.3961,22345.5344,0.1735,1633.4796,non-southern
State,Wyoming,56.0,All,All,All,Atrial Fibrillation,0.065,21894.2686,25336.3039,0.1961,1472.4132,non-southern
State,Wyoming,56.0,All,All,All,COPD,0.1053,21580.4787,25199.9233,0.1882,1700.5828,non-southern
State,Wyoming,56.0,All,All,All,Cancer,0.0657,19992.1773,22436.0096,0.1668,995.4114,non-southern
State,Wyoming,56.0,All,All,All,Chronic Kidney Disease,0.1562,21809.3248,25095.7643,0.1957,1480.9511,non-southern
State,Wyoming,56.0,All,All,All,Depression,0.1496,18160.8237,20551.4808,0.1799,1426.3162,non-southern
State,Wyoming,56.0,All,All,All,Diabetes,0.1986,13430.0211,15203.8598,0.1745,952.2263,non-southern
State,Wyoming,56.0,All,All,All,Drug/Substance Abuse,0.0218,23647.0554,27170.597,0.207,2501.9102,non-southern
State,Wyoming,56.0,All,All,All,Heart Failure,0.109,23719.8279,27618.7569,0.2077,1657.1892,non-southern
State,Wyoming,56.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0041,17398.3491,20446.0406,0.2113,2055.2764,non-southern
State,Wyoming,56.0,All,All,All,Hyperlipidemia,0.2448,15455.4152,17662.7498,0.1652,1021.4547,non-southern
State,Wyoming,56.0,All,All,All,Hypertension,0.4038,14596.5257,16604.1539,0.1563,1032.4567,non-southern
State,Wyoming,56.0,All,All,All,Ischemic Heart Disease,0.201,17492.8555,20113.1132,0.1772,1248.6805,non-southern
State,Wyoming,56.0,All,All,All,Osteoporosis,0.048,19099.8147,21672.1663,0.1684,1137.0338,non-southern
State,Wyoming,56.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0154,16458.9524,18485.6017,0.2006,2171.5057,non-southern
State,Wyoming,56.0,All,All,All,Stroke,0.021,31635.646,35836.6714,0.1921,2129.5747,non-southern
